"Product_ID","Word","MeanFreq"
"41enjoy","enjoy",5.03350676694936e-07
"41enjoy","the",0.000961393234319985
"41enjoy","taste",6.49304439548359e-07
"41enjoy","Kessel",2.56841076406999e-06
"41enjoy","Chips",2.79377741208009e-06
"41enjoy","salt",1.49160708673435e-07
"41enjoy","vinegar",8.11171263492838e-09
"41enjoy","Geschmacksverstärker",8.49368433364361e-08
"41enjoy","dicke",4.43997350885184e-06
"41enjoy","Scheiben",3.0735619702682e-06
"41enjoy","extra",6.47351794214046e-06
"41enjoy","knusprig",1.36671836514779e-07
"41enjoy","enjoy",5.03350676694936e-07
"41enjoy","the",0.000961393234319985
"41enjoy","taste",6.49304439548359e-07
"41enjoy","Kessel",2.56841076406999e-06
"41enjoy","chips",8.82017126002665e-08
"41enjoy","salt",1.49160708673435e-07
"41enjoy","vinegar",8.11171263492838e-09
"41enjoy","Außergewöhnliche",5.34313471689529e-07
"41enjoy","krosser",6.41518893562676e-10
"41enjoy","Biss",7.30075072397085e-07
"41enjoy","extra",6.47351794214046e-06
"41enjoy","dicke",4.43997350885184e-06
"41enjoy","Kartoffelscheiben",1.81477646243877e-08
"41enjoy","niedrigen",1.54470185407263e-05
"41enjoy","Temperaturen",6.01821329837549e-06
"41enjoy","besonders",0.000241139445279259
"41enjoy","lang",6.35016367596108e-05
"41enjoy","geröstet",1.62532536762683e-07
"41enjoy","raffinierten",6.29386875061755e-07
"41enjoy","Würzung",1.08487587802131e-08
"41enjoy","abgerundet",9.89051386568462e-07
"41enjoy","Kartoffelchips",1.46123653621544e-07
"41enjoy","Schale",3.51676112586574e-06
"41enjoy","geröstet",1.62532536762683e-07
"41enjoy","Salz",5.14545513397024e-06
"41enjoy","Essig",8.96714141163102e-07
"41enjoy","Geschmack",1.14110548565804e-05
"41enjoy","Hefeextrakt",3.53831817179184e-08
